s10_1024,497.26666666666665,655.0666666666667,1071.9333333333334,662.3333333333334,583.0,564.5333333333333,510.6,491.8666666666667
s10_128,548.5333333333333,690.8,1137.8,676.6,602.0666666666667,553.9333333333333,397.06666666666666,426.0
s10_16384,559.4,700.0666666666667,1197.4666666666667,717.8666666666667,643.2666666666667,563.5333333333333,976.0,1064.4
s10_2048,519.7333333333333,661.6,1126.3333333333333,635.7333333333333,540.2,509.8666666666667,472.4,482.46666666666664
s10_256,549.4666666666667,716.9333333333333,1155.8666666666666,629.6,559.6666666666666,503.53333333333336,423.0,464.8666666666667
s10_4096,513.2,656.8666666666667,1020.7333333333333,672.4666666666667,592.3333333333334,506.93333333333334,976.0,954.2666666666667
s10_512,561.0666666666667,635.5333333333333,1126.2,652.3333333333334,573.2,530.3333333333334,429.46666666666664,445.46666666666664
s10_64,601.7333333333333,690.1333333333333,1024.3333333333333,616.8666666666667,557.8,577.1333333333333,393.6666666666667,481.6666666666667
s10_8192,515.8666666666667,652.9333333333333,1106.0666666666666,647.2,621.8666666666667,587.1333333333333,1004.9333333333333,1021.8666666666667
s1_1024,257.44444444444446,453.5,278.1666666666667,217.72222222222223,221.11111111111111,204.55555555555554,205.77777777777777,203.55555555555554
s11_1024,139.88888888888889,147.16666666666666,141.94444444444446,115.22222222222223,99.88888888888889,106.5,107.22222222222223,123.33333333333333
s11_128,134.38888888888889,137.22222222222223,131.16666666666666,102.33333333333333,99.27777777777777,79.61111111111111,96.11111111111111,95.33333333333333
s11_16384,235.61111111111111,247.66666666666666,252.44444444444446,246.27777777777777,231.22222222222223,226.44444444444446,229.66666666666666,231.55555555555554
s11_2048,213.94444444444446,199.83333333333334,200.0,166.83333333333334,173.72222222222223,171.61111111111111,186.22222222222223,171.11111111111111
s11_256,137.22222222222223,141.88888888888889,139.55555555555554,104.44444444444444,102.72222222222223,93.22222222222223,101.27777777777777,96.66666666666667
s1_128,274.77777777777777,478.27777777777777,263.77777777777777,214.5,219.0,203.16666666666666,200.38888888888889,198.94444444444446
s11_4096,223.77777777777777,215.05555555555554,223.38888888888889,196.27777777777777,199.11111111111111,203.5,203.33333333333334,208.5
s11_512,120.11111111111111,120.55555555555556,121.61111111111111,80.88888888888889,83.33333333333333,78.05555555555556,84.83333333333333,85.77777777777777
s1_16384,254.88888888888889,369.05555555555554,251.11111111111111,243.16666666666666,241.83333333333334,244.83333333333334,252.11111111111111,252.0
s11_64,136.16666666666666,135.61111111111111,136.44444444444446,101.44444444444444,104.16666666666667,92.22222222222223,95.22222222222223,91.27777777777777
s11_8192,213.05555555555554,213.11111111111111,224.16666666666666,199.0,203.44444444444446,206.11111111111111,205.61111111111111,211.55555555555554
s1_2048,257.22222222222223,354.05555555555554,260.8888888888889,207.0,214.94444444444446,204.66666666666666,213.66666666666666,235.72222222222223
s12_1024_2_2,440.875,497.75,254.4375,306.8125,215.9375,206.8125,229.4375,221.6875
s12_1024_2_4,431.1875,239.875,306.8125,198.8125,193.1875,203.5,189.25,170.8125
